mir,sapiens,denisovan,altai,vindja,chag,DiffSapDen,DiffSapVin,DiffSapAlt,DiffDenVin,DiffDenAlt,DiffAltVin,DiffSapCha,DiffVinCha,DiffDenCha,DiffAltCha
miR-139-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1226-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-342-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4740-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4433b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4762-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6775-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ao-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-520d-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-8084,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1245a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6735-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-544a,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6825-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4757-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6796-5p,10,0,0,0,0,10,10,10,0,0,0,10,0,0,0
miR-548a-5p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6165,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-504-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6730-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1288-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4704-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-518d-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6834-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-339-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3121-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-19a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-218-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7843-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3135b,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6516-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-135b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5688,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0
miR-22-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-10398-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4482-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5007-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6773-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4503,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-12125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4747-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3680-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-519b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3688-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
let-7c-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1285-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-210-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1268b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1247-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-410-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-539-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-488-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-378a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1245b-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6126,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1185-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6821-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-523-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-363-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4515,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-5000-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6838-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3940-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5682,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5585-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-660-3p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-378h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-892b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3177-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548j-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-200c-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4632-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-146b-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-29a-3p,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-93-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1587,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6511a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-106b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-301b-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6786-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-149-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6769a-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1207-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-378f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-29c-3p,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-10393-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6771-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4755-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4427,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-5197-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-378a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-708-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5582-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4698,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-7851-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4656,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3671,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-613,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-223-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3617-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6823-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6856-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-503-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2276-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6506-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4659a-3p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6511b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3185,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0
miR-767-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4474-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3119,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-4498,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-567,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3686,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4752,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4760-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6883-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7702,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-12126,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-6736-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6829-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-758-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-202-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6843-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3620-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3121-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-148a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4482-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ay-3p,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-4445-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
let-7g-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6849-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2115-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-935,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1299,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-876-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-522-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-570-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4300,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4793-5p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-147b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7110-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1224-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548v,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4753-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-767-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6515-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1304-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-302a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-302b-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-7153-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-219b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4286,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-144-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4288,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6830-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6789-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5087,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1266-3p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-6789-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6775-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6802-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-148b-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-7844-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548g-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4775,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4652-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6887-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-361-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5681b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3912-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3187-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4433b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4652-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
